s000189343,ART205 01,MW,1000,1115,1326776400,1336539600
s000189411,ART205 01,MW,1000,1115,1326776400,1336539600
s000159623,ART226 01,MW,1000,1115,1326776400,1336539600
s000168762,ART226 01,MW,1000,1115,1326776400,1336539600
s000173879,ART226 01,MW,1000,1115,1326776400,1336539600
s000175960,ART226 01,MW,1000,1115,1326776400,1336539600
s000177556,ART226 01,MW,1000,1115,1326776400,1336539600
s000179453,ART226 01,MW,1000,1115,1326776400,1336539600
s000181455,ART226 01,MW,1000,1115,1326776400,1336539600
s000186430,ART226 01,MW,1000,1115,1326776400,1336539600
s000186620,ART226 01,MW,1000,1115,1326776400,1336539600
s000188847,ART226 01,MW,1000,1115,1326776400,1336539600
s000188948,ART226 01,MW,1000,1115,1326776400,1336539600
s000188971,ART226 01,MW,1000,1115,1326776400,1336539600
s000189279,ART226 01,MW,1000,1115,1326776400,1336539600
s000189437,ART226 01,MW,1000,1115,1326776400,1336539600
s000159460,ART302 01,TR,1330,1445,1326776400,1336539600
s000167110,ART302 01,TR,1330,1445,1326776400,1336539600
s000171515,ART302 01,TR,1330,1445,1326776400,1336539600
s000151142,ART305 01,TR,1200,1315,1326776400,1336539600
s000165929,ART305 01,TR,1200,1315,1326776400,1336539600
s000169152,ART305 01,TR,1200,1315,1326776400,1336539600
s000170145,ART305 01,TR,1200,1315,1326776400,1336539600
s000173493,ART305 01,TR,1200,1315,1326776400,1336539600
s000174046,ART305 01,TR,1200,1315,1326776400,1336539600
s000179453,ART305 01,TR,1200,1315,1326776400,1336539600
s000186301,ART305 01,TR,1200,1315,1326776400,1336539600
s000187407,ART305 01,TR,1200,1315,1326776400,1336539600
s000159268,ART324 01,TR,1330,1535,1326776400,1336539600
s000171996,ART324 01,TR,1330,1535,1326776400,1336539600
s000173213,ART324 01,TR,1330,1535,1326776400,1336539600
s000175854,ART324 01,TR,1330,1535,1326776400,1336539600
s000176814,ART324 01,TR,1330,1535,1326776400,1336539600
s000181887,ART324 01,TR,1330,1535,1326776400,1336539600
s000182344,ART324 01,TR,1330,1535,1326776400,1336539600
s000183134,ART324 01,TR,1330,1535,1326776400,1336539600
s000183260,ART324 01,TR,1330,1535,1326776400,1336539600
s000184694,ART324 01,TR,1330,1535,1326776400,1336539600
s000185461,ART324 01,TR,1330,1535,1326776400,1336539600
s000188863,Art324 01,TR,1330,1535,1326776400,1336539600
s000174178,ART326 01,MW,1200,1315,1326776400,1336539600
s000176253,ART326 01,MW,1200,1315,1326776400,1336539600
s000178503,ART326 01,MW,1200,1315,1326776400,1336539600
s000187407,ART326 01,MW,1200,1315,1326776400,1336539600
s000159460,ART406 01,TR,930,1045,1326776400,1336539600
s000167696,ART406 01,TR,930,1045,1326776400,1336539600
s000173840,ART406 01,TR,930,1045,1326776400,1336539600
s000173879,ART406 01,TR,930,1045,1326776400,1336539600
s000174178,ART406 01,TR,930,1045,1326776400,1336539600
s000175817,ART406 01,TR,930,1045,1326776400,1336539600
s000175960,ART406 01,TR,930,1045,1326776400,1336539600
s000176253,ART406 01,TR,930,1045,1326776400,1336539600
s000179453,ART406 01,TR,930,1045,1326776400,1336539600
s000182598,ART406 01,TR,930,1045,1326776400,1336539600
s000184897,ART406 01,TR,930,1045,1326776400,1336539600
s000187407,ART406 01,TR,930,1045,1326776400,1336539600
s000188948,ART406 01,TR,930,1045,1326776400,1336539600
s000166042,ART409 01,MW,1500,1615,1326776400,1336539600
s000175817,ART409 01,MW,1500,1615,1326776400,1336539600
s000176253,ART409 01,MW,1500,1615,1326776400,1336539600
s000186620,ART409 01,MW,1500,1615,1326776400,1336539600
s000187407,ART409 01,MW,1500,1615,1326776400,1336539600
s000168762,ART410 01,TR,1330,1445,1326776400,1336539600
s000176253,ART410 01,TR,1330,1445,1326776400,1336539600
s000183845,ART410 01,TR,1330,1445,1326776400,1336539600
s000186620,ART410 01,TR,1330,1445,1326776400,1336539600
s000187407,ART410 01,TR,1330,1445,1326776400,1336539600
s000151142,ART426 01,MW,1200,1315,1326776400,1336539600
s000167110,ART426 01,MW,1200,1315,1326776400,1336539600
s000169422,ART426 01,MW,1200,1315,1326776400,1336539600
s000171515,ART426 01,MW,1200,1315,1326776400,1336539600
s000181884,AT 223 01,MWF,1100,1150,1326776400,1336539600
s000185586,AT 223 01,MWF,1100,1150,1326776400,1336539600
s000188790,AT 223 01,MWF,1100,1150,1326776400,1336539600
s000188933,AT 223 01,MWF,1100,1150,1326776400,1336539600
s000189002,AT 223 01,MWF,1100,1150,1326776400,1336539600
